playerID,year,tmID,GP,GS,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,pos,awards,confID,rank,playoff,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won,lost,homeW,homeL,awayW,awayL,confW,confL,min,wonPost,lostPost,awards_players,awards_coaches
boltoru01w,4,SAC,32,1,737,349,31,63,37,45,2,35,74,316,125,77,56,132,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,6,Y,780,1945,494,653,112,395,301,648,500,675,247,456,109,2166,815,1944,515,681,149,453,352,723,493,633,233,496,128,2294,14,18,10,6,4,12,8,13,6575,0,0,0,0
penicti01w,5,SAC,34,34,1089,183,29,90,229,61,1,81,76,205,62,76,44,60,15,1,6,6,143,25,1,13,18,6,3,7,12,24,8,8,7,8,2,0,G,0,WE,3,Y,862,2107,425,626,150,473,349,718,568,641,297,461,122,2299,816,1991,435,597,149,467,345,751,516,640,224,576,141,2216,19,15,12,5,7,10,13,11,6825,3,3,1,0
griffyo01w,5,SAC,34,34,1015,469,92,156,46,57,39,75,125,332,161,190,147,2,0,3,6,6,200,103,19,34,7,7,6,12,16,67,36,34,31,0,0,0,C-F,0,WE,3,Y,862,2107,425,626,150,473,349,718,568,641,297,461,122,2299,816,1991,435,597,149,467,345,751,516,640,224,576,141,2216,19,15,12,5,7,10,13,11,6825,3,3,1,0
smithta01w,5,SAC,34,34,986,430,61,126,52,43,32,56,103,427,188,58,41,49,13,2,6,6,176,77,9,37,11,5,3,11,17,73,29,20,14,15,5,0,F-C,0,WE,3,Y,862,2107,425,626,150,473,349,718,568,641,297,461,122,2299,816,1991,435,597,149,467,345,751,516,640,224,576,141,2216,19,15,12,5,7,10,13,11,6825,3,3,1,0
lawsoka01w,5,SAC,34,0,769,263,30,77,56,15,5,42,45,227,89,40,31,135,54,0,6,0,154,32,2,21,16,1,2,4,8,42,9,8,7,23,7,0,G,0,WE,3,Y,862,2107,425,626,150,473,349,718,568,641,297,461,122,2299,816,1991,435,597,149,467,345,751,516,640,224,576,141,2216,19,15,12,5,7,10,13,11,6825,3,3,1,0
walkede01w,5,SAC,34,21,740,307,61,88,47,25,23,69,95,242,111,143,83,15,2,0,6,6,170,59,14,13,10,1,3,21,17,55,24,20,11,0,0,0,F,0,WE,3,Y,862,2107,425,626,150,473,349,718,568,641,297,461,122,2299,816,1991,435,597,149,467,345,751,516,640,224,576,141,2216,19,15,12,5,7,10,13,11,6825,3,3,1,0
griffyo01w,6,SAC,34,34,1031,494,122,124,42,75,41,59,99,341,177,186,140,1,0,2,6,6,204,82,20,29,8,12,6,12,15,63,31,24,20,0,0,0,C-F,0,WE,4,Y,874,2072,435,604,129,365,389,635,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,513,646,241,593,117,2241,18,16,10,7,8,9,12,10,6900,3,3,0,0
penicti01w,6,SAC,33,32,970,199,14,88,163,64,2,72,64,178,63,70,50,68,23,0,6,6,193,25,4,16,32,15,2,19,17,27,6,16,11,15,2,0,G,0,WE,4,Y,874,2072,435,604,129,365,389,635,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,513,646,241,593,117,2241,18,16,10,7,8,9,12,10,6900,3,3,0,0
walkede01w,6,SAC,34,34,884,284,72,71,86,26,13,86,109,267,111,103,62,10,0,1,6,6,173,71,11,9,14,6,8,18,12,54,30,17,11,0,0,0,F,0,WE,4,Y,874,2072,435,604,129,365,389,635,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,513,646,241,593,117,2241,18,16,10,7,8,9,12,10,6900,3,3,0,0
lawsoka01w,6,SAC,34,10,827,294,12,65,68,21,8,53,41,245,103,44,37,134,51,0,6,0,153,58,3,12,11,8,1,5,10,54,20,9,8,24,10,0,G,0,WE,4,Y,874,2072,435,604,129,365,389,635,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,513,646,241,593,117,2241,18,16,10,7,8,9,12,10,6900,3,3,0,0
brunsre01w,6,SAC,34,1,494,151,42,80,19,23,13,29,48,140,59,46,33,0,0,0,6,0,80,19,8,9,3,2,4,3,5,20,7,7,5,0,0,0,F,0,WE,4,Y,874,2072,435,604,129,365,389,635,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,513,646,241,593,117,2241,18,16,10,7,8,9,12,10,6900,3,3,0,0
powelni01w,7,SAC,34,34,988,364,32,92,62,39,16,44,83,317,120,72,58,159,66,0,8,8,257,88,2,18,15,7,1,12,16,78,30,10,8,42,20,0,F,0,WE,1,Y,853,1986,494,721,129,360,369,674,527,684,304,500,108,2329,751,1823,478,653,113,376,273,694,463,723,235,622,132,2093,25,9,15,2,10,7,17,5,6800,7,1,1,1
griffyo01w,7,SAC,34,33,962,469,87,136,52,42,31,68,98,357,173,174,123,0,0,0,8,8,246,138,27,39,11,10,4,10,20,108,53,45,32,0,0,0,C-F,1,WE,1,Y,853,1986,494,721,129,360,369,674,527,684,304,500,108,2329,751,1823,478,653,113,376,273,694,463,723,235,622,132,2093,25,9,15,2,10,7,17,5,6800,7,1,1,1
penicti01w,7,SAC,34,33,927,195,8,89,149,48,6,67,64,172,54,100,79,41,8,0,6,6,162,32,2,22,31,6,1,14,9,31,10,15,12,4,0,0,G,0,WE,1,Y,853,1986,494,721,129,360,369,674,527,684,304,500,108,2329,751,1823,478,653,113,376,273,694,463,723,235,622,132,2093,25,9,15,2,10,7,17,5,6800,7,1,1,1
brunsre01w,7,SAC,34,16,722,265,75,112,16,28,15,42,61,246,105,92,55,0,0,0,8,8,194,55,13,31,10,5,4,9,27,56,25,11,5,0,0,0,F,0,WE,1,Y,853,1986,494,721,129,360,369,674,527,684,304,500,108,2329,751,1823,478,653,113,376,273,694,463,723,235,622,132,2093,25,9,15,2,10,7,17,5,6800,7,1,1,1
walkede01w,7,SAC,22,19,598,311,47,70,48,28,13,69,66,234,125,93,60,1,1,1,6,0,165,61,7,11,21,3,0,17,19,52,26,12,9,0,0,0,F,0,WE,1,Y,853,1986,494,721,129,360,369,674,527,684,304,500,108,2329,751,1823,478,653,113,376,273,694,463,723,235,622,132,2093,25,9,15,2,10,7,17,5,6800,7,1,1,1
powelni01w,8,SAC,34,34,886,327,25,106,61,42,15,47,82,309,116,49,40,156,55,0,9,9,254,106,8,33,14,14,1,13,26,74,39,13,11,34,17,0,F,0,WE,2,Y,919,2190,542,741,157,461,418,720,509,670,330,542,88,2537,872,2021,504,661,156,507,294,725,507,687,244,633,143,2404,21,13,14,3,7,10,10,10,6875,6,3,2,0
griffyo01w,8,SAC,34,34,854,407,87,132,56,44,16,66,74,293,134,185,139,1,0,0,9,9,237,133,28,36,16,10,5,10,23,97,47,51,39,0,0,0,C-F,1,WE,2,Y,919,2190,542,741,157,461,418,720,509,670,330,542,88,2537,872,2021,504,661,156,507,294,725,507,687,244,633,143,2404,21,13,14,3,7,10,10,10,6875,6,3,2,0
penicti01w,8,SAC,34,34,846,183,10,81,116,58,2,67,56,171,58,77,61,31,6,0,9,9,213,45,0,21,34,11,0,11,14,51,15,17,11,14,4,0,G,1,WE,2,Y,919,2190,542,741,157,461,418,720,509,670,330,542,88,2537,872,2021,504,661,156,507,294,725,507,687,244,633,143,2404,21,13,14,3,7,10,10,10,6875,6,3,2,0
lawsoka01w,8,SAC,34,6,749,277,11,54,56,20,4,43,37,242,96,39,36,123,49,0,9,9,289,110,14,17,14,9,1,12,14,87,39,14,11,48,21,0,G,0,WE,2,Y,919,2190,542,741,157,461,418,720,509,670,330,542,88,2537,872,2021,504,661,156,507,294,725,507,687,244,633,143,2404,21,13,14,3,7,10,10,10,6875,6,3,2,0
newtoch01w,8,SAC,27,11,648,176,19,52,58,36,7,40,69,155,52,80,59,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,2,Y,919,2190,542,741,157,461,418,720,509,670,330,542,88,2537,872,2021,504,661,156,507,294,725,507,687,244,633,143,2404,21,13,14,3,7,10,10,10,6875,6,3,2,0
powelni01w,9,SAC,34,34,986,436,65,126,58,48,12,64,63,391,147,83,80,163,62,0,3,3,80,46,4,13,5,4,1,7,7,35,16,11,11,10,3,0,F,0,WE,3,Y,901,2214,572,745,153,429,452,723,537,642,325,611,101,2527,891,2081,512,664,186,547,308,718,542,689,274,649,141,2480,19,15,12,5,7,10,12,10,6950,1,2,0,0
brunsre01w,9,SAC,33,29,932,378,130,165,24,44,31,58,78,298,141,140,96,4,0,0,3,3,88,45,4,15,1,3,5,2,3,31,19,10,7,0,0,0,F,0,WE,3,Y,901,2214,572,745,153,429,452,723,537,642,325,611,101,2527,891,2081,512,664,186,547,308,718,542,689,274,649,141,2480,19,15,12,5,7,10,12,10,6950,1,2,0,0
lawsoka01w,9,SAC,34,0,774,375,24,56,67,29,8,49,49,340,128,88,74,133,45,0,3,0,75,37,1,6,9,3,2,2,5,26,13,7,6,13,5,0,G,0,WE,3,Y,901,2214,572,745,153,429,452,723,537,642,325,611,101,2527,891,2081,512,664,186,547,308,718,542,689,274,649,141,2480,19,15,12,5,7,10,12,10,6950,1,2,0,0
penicti01w,9,SAC,32,32,757,181,18,65,144,49,1,60,59,188,59,73,60,14,3,1,3,3,69,18,3,4,15,7,0,10,9,22,6,10,6,3,0,0,G,0,WE,3,Y,901,2214,572,745,153,429,452,723,537,642,325,611,101,2527,891,2081,512,664,186,547,308,718,542,689,274,649,141,2480,19,15,12,5,7,10,12,10,6950,1,2,0,0
newtoch01w,9,SAC,34,34,696,219,28,34,46,31,6,42,96,197,74,78,60,33,11,2,3,3,46,9,4,3,3,5,1,3,13,12,3,2,2,1,1,0,G,0,WE,3,Y,901,2214,572,745,153,429,452,723,537,642,325,611,101,2527,891,2081,512,664,186,547,308,718,542,689,274,649,141,2480,19,15,12,5,7,10,12,10,6950,1,2,0,0
powelni01w,10,SAC,34,33,944,463,41,109,46,40,6,62,78,437,161,75,63,190,78,2,3,3,90,54,5,13,8,3,1,7,11,39,20,10,10,16,4,0,F,0,WE,4,N,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,18,16,13,4,5,12,9,11,6800,1,2,0,0
penicti01w,10,SAC,33,33,856,284,19,80,172,67,4,87,80,222,83,136,110,28,8,1,3,3,94,41,2,10,19,7,1,5,7,37,18,3,2,4,3,0,G,0,WE,4,N,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,18,16,13,4,5,12,9,11,6800,1,2,0,0
lawsoka01w,10,SAC,32,32,829,391,16,66,67,28,2,48,41,343,139,58,53,139,60,0,3,3,81,29,1,14,13,2,0,7,5,23,11,5,4,8,3,0,G,0,WE,4,N,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,18,16,13,4,5,12,9,11,6800,1,2,0,0
brunsre01w,10,SAC,30,30,779,327,87,126,13,36,20,51,82,270,135,85,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,WE,4,N,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,18,16,13,4,5,12,9,11,6800,1,2,0,0
maigaha01w,10,SAC,26,22,590,202,30,55,39,33,8,57,64,177,87,39,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,0,WE,4,N,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,18,16,13,4,5,12,9,11,6800,1,2,0,0
willina01w,2,SAS,29,29,1039,543,132,204,51,35,18,79,124,365,179,228,182,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,0,WE,5,Y,858,1896,609,790,88,262,348,732,522,698,214,544,157,2413,860,1964,531,721,156,448,313,598,503,702,301,437,112,2407,18,14,12,4,6,10,13,8,6400,0,0,0,0
goodsad01w,2,SAS,29,28,929,498,69,95,69,41,7,81,67,415,199,134,92,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,WE,5,Y,858,1896,609,790,88,262,348,732,522,698,214,544,157,2413,860,1964,531,721,156,448,313,598,503,702,301,437,112,2407,18,14,12,4,6,10,13,8,6400,0,0,0,0
hledeko01w,2,SAS,31,31,867,312,25,68,92,38,4,76,84,260,118,70,51,58,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,5,Y,858,1896,609,790,88,262,348,732,522,698,214,544,157,2413,860,1964,531,721,156,448,313,598,503,702,301,437,112,2407,18,14,12,4,6,10,13,8,6400,0,0,0,0
dickeke01w,2,SAS,32,29,791,142,31,110,59,37,2,70,107,142,54,45,34,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,WE,5,Y,858,1896,609,790,88,262,348,732,522,698,214,544,157,2413,860,1964,531,721,156,448,313,598,503,702,301,437,112,2407,18,14,12,4,6,10,13,8,6400,0,0,0,0
dydekma01w,2,SAS,32,32,775,294,29,146,51,18,96,82,114,236,105,103,82,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,WE,5,Y,858,1896,609,790,88,262,348,732,522,698,214,544,157,2413,860,1964,531,721,156,448,313,598,503,702,301,437,112,2407,18,14,12,4,6,10,13,8,6400,0,0,0,0
azzije01w,3,SAS,32,32,1205,276,10,88,171,22,10,69,89,184,75,96,88,74,38,1,2,2,75,9,0,3,10,1,1,5,7,12,3,1,1,7,2,0,G,0,WE,3,Y,811,1849,507,675,78,244,295,775,524,622,202,493,156,2207,789,1976,489,660,125,429,344,630,478,645,275,390,148,2192,19,13,9,7,10,6,11,10,6475,0,2,0,0
willina01w,3,SAS,31,31,1064,439,111,197,55,41,10,70,128,349,171,133,97,4,0,4,2,2,57,21,7,9,0,3,1,5,10,16,8,6,5,0,0,1,F-C,0,WE,3,Y,811,1849,507,675,78,244,295,775,524,622,202,493,156,2207,789,1976,489,660,125,429,344,630,478,645,275,390,148,2192,19,13,9,7,10,6,11,10,6475,0,2,0,0
dydekma01w,3,SAS,32,32,970,349,29,214,64,25,113,90,108,291,128,109,87,15,6,1,2,2,69,28,1,13,3,1,7,4,10,21,9,13,10,0,0,1,C,0,WE,3,Y,811,1849,507,675,78,244,295,775,524,622,202,493,156,2207,789,1976,489,660,125,429,344,630,478,645,275,390,148,2192,19,13,9,7,10,6,11,10,6475,0,2,0,0
ferdima01w,3,SAS,32,22,864,366,23,63,79,40,4,63,70,290,143,113,69,42,11,1,2,2,69,29,2,6,7,3,0,2,4,16,7,18,15,2,0,0,G,0,WE,3,Y,811,1849,507,675,78,244,295,775,524,622,202,493,156,2207,789,1976,489,660,125,429,344,630,478,645,275,390,148,2192,19,13,9,7,10,6,11,10,6475,0,2,0,0
goodsad01w,3,SAS,28,25,854,343,66,86,58,27,0,75,64,319,138,89,62,31,5,0,2,2,71,31,6,10,3,3,2,4,7,29,13,9,5,4,0,0,F,0,WE,3,Y,811,1849,507,675,78,244,295,775,524,622,202,493,156,2207,789,1976,489,660,125,429,344,630,478,645,275,390,148,2192,19,13,9,7,10,6,11,10,6475,0,2,0,0
azzije01w,4,SAS,32,32,1151,306,15,54,158,27,14,67,102,198,91,104,83,92,41,0,5,5,186,40,2,11,34,4,5,8,20,33,13,8,7,19,7,0,G,0,WE,3,N,843,1911,643,844,89,247,347,721,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,489,724,260,444,149,2344,20,12,12,4,8,8,12,9,6450,2,3,0,0
goodsad01w,4,SAS,32,32,1101,503,91,90,67,45,6,102,92,419,189,157,117,28,8,0,5,5,190,72,9,18,8,7,0,21,11,74,29,17,12,7,2,0,F,0,WE,3,N,843,1911,643,844,89,247,347,721,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,489,724,260,444,149,2344,20,12,12,4,8,8,12,9,6450,2,3,0,0
ferdima01w,4,SAS,32,32,1065,489,19,88,91,51,7,89,86,371,176,171,132,34,5,0,5,5,186,74,4,18,13,10,0,20,16,56,25,34,23,5,1,0,G,0,WE,3,N,843,1911,643,844,89,247,347,721,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,489,724,260,444,149,2344,20,12,12,4,8,8,12,9,6450,2,3,0,0
dydekma01w,4,SAS,30,27,876,394,52,210,71,25,107,96,99,319,139,135,114,8,2,2,5,5,171,60,3,41,12,1,17,16,17,55,22,15,13,5,3,0,C,0,WE,3,N,843,1911,643,844,89,247,347,721,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,489,724,260,444,149,2344,20,12,12,4,8,8,12,9,6450,2,3,0,0
crawlsy01w,4,SAS,32,31,819,279,46,88,47,18,37,62,90,284,114,63,44,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,0,WE,3,N,843,1911,643,844,89,247,347,721,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,489,724,260,444,149,2344,20,12,12,4,8,8,12,9,6450,2,3,0,0
ferdima01w,5,SAS,34,34,1116,470,28,99,90,58,6,85,87,384,139,223,176,52,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,6,N,792,2068,538,736,93,315,350,795,428,728,187,513,167,2215,867,2176,544,745,149,482,389,783,530,669,275,424,140,2427,12,22,9,8,3,14,10,14,6825,0,0,0,0
johnssh01w,5,SAS,34,34,1107,420,39,95,196,44,3,107,77,319,138,171,125,73,19,0,4,4,131,45,3,9,19,7,1,11,11,29,13,18,14,10,5,0,G,0,WE,6,N,792,2068,538,736,93,315,350,795,428,728,187,513,167,2215,867,2176,544,745,149,482,389,783,530,669,275,424,140,2427,12,22,9,8,3,14,10,14,6825,0,0,0,0
goodsad01w,5,SAS,33,32,969,371,74,111,71,24,6,85,96,357,141,102,81,36,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,WE,6,N,792,2068,538,736,93,315,350,795,428,728,187,513,167,2215,867,2176,544,745,149,482,389,783,530,669,275,424,140,2427,12,22,9,8,3,14,10,14,6825,0,0,0,0
dydekma01w,5,SAS,34,34,926,406,45,206,58,19,100,80,113,346,156,130,94,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,WE,6,N,792,2068,538,736,93,315,350,795,428,728,187,513,167,2215,867,2176,544,745,149,482,389,783,530,669,275,424,140,2427,12,22,9,8,3,14,10,14,6825,0,0,0,0
thomala01w,5,SAS,32,25,852,345,63,101,37,28,13,42,62,296,137,90,71,6,0,1,3,3,100,41,6,17,4,1,4,6,11,32,14,17,13,2,0,0,F,0,WE,6,N,792,2068,538,736,93,315,350,795,428,728,187,513,167,2215,867,2176,544,745,149,482,389,783,530,669,275,424,140,2427,12,22,9,8,3,14,10,14,6825,0,0,0,0
thomala01w,6,SAS,31,30,964,440,48,90,42,25,11,56,99,350,171,113,95,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,WE,7,N,812,1940,488,628,79,247,302,701,493,628,272,513,106,2191,888,2003,416,564,172,469,324,710,575,624,280,492,129,2364,9,25,6,11,3,14,6,16,6875,0,0,0,0
johnssh01w,6,SAS,31,30,954,287,14,68,136,48,4,99,69,234,89,107,82,76,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,7,N,812,1940,488,628,79,247,302,701,493,628,272,513,106,2191,888,2003,416,564,172,469,324,710,575,624,280,492,129,2364,9,25,6,11,3,14,6,16,6875,0,0,0,0
palmewe01w,6,SAS,33,33,786,297,47,135,30,23,5,40,77,253,108,85,68,41,13,0,8,8,156,44,10,25,1,3,3,8,11,49,18,8,5,12,3,0,F,1,WE,7,N,812,1940,488,628,79,247,302,701,493,628,272,513,106,2191,888,2003,416,564,172,469,324,710,575,624,280,492,129,2364,9,25,6,11,3,14,6,16,6875,0,0,0,0
ferdima01w,6,SAS,17,17,509,199,18,36,29,32,2,35,34,162,67,64,55,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,7,N,812,1940,488,628,79,247,302,701,493,628,272,513,106,2191,888,2003,416,564,172,469,324,710,575,624,280,492,129,2364,9,25,6,11,3,14,6,16,6875,0,0,0,0
mccrani01w,6,SAS,27,9,371,69,10,19,13,7,0,18,35,67,30,7,4,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,7,N,812,1940,488,628,79,247,302,701,493,628,272,513,106,2191,888,2003,416,564,172,469,324,710,575,624,280,492,129,2364,9,25,6,11,3,14,6,16,6875,0,0,0,0
johnssh01w,7,SAS,34,33,1104,317,17,74,158,46,5,113,78,241,88,136,113,90,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,7,N,764,1833,503,652,110,339,256,690,433,650,195,535,90,2141,898,2059,463,611,142,408,351,704,563,685,283,429,148,2401,7,27,5,12,2,15,3,19,6800,0,0,0,0
johnsvi01w,7,SAS,34,34,1023,353,37,81,92,23,2,44,56,272,129,84,65,84,30,0,2,2,73,26,0,6,7,1,0,4,7,22,10,8,6,3,0,0,G-F,0,WE,7,N,764,1833,503,652,110,339,256,690,433,650,195,535,90,2141,898,2059,463,611,142,408,351,704,563,685,283,429,148,2401,7,27,5,12,2,15,3,19,6800,0,0,0,0
anderch01w,7,SAS,34,19,669,203,28,62,11,8,15,55,106,178,83,46,37,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,WE,7,N,764,1833,503,652,110,339,256,690,433,650,195,535,90,2141,898,2059,463,611,142,408,351,704,563,685,283,429,148,2401,7,27,5,12,2,15,3,19,6800,0,0,0,0
ivanyda01w,7,SAS,30,14,577,75,5,45,68,26,0,53,48,67,25,8,5,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,7,N,764,1833,503,652,110,339,256,690,433,650,195,535,90,2141,898,2059,463,611,142,408,351,704,563,685,283,429,148,2401,7,27,5,12,2,15,3,19,6800,0,0,0,0
elysh01w,7,SAS,31,11,528,139,11,51,27,7,4,33,42,132,50,39,30,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,WE,7,N,764,1833,503,652,110,339,256,690,433,650,195,535,90,2141,898,2059,463,611,142,408,351,704,563,685,283,429,148,2401,7,27,5,12,2,15,3,19,6800,0,0,0,0
youngso01w,8,SAS,34,34,1057,408,85,172,50,57,13,45,70,370,154,137,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,WE,6,Y,915,2255,504,672,189,556,354,814,540,610,246,488,83,2523,974,2262,490,640,165,459,372,865,560,641,254,480,129,2603,13,21,6,11,7,10,10,10,6800,0,0,0,0
johnsvi01w,8,SAS,34,34,1004,337,55,112,122,28,3,59,61,317,119,90,76,69,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,0,WE,6,Y,915,2255,504,672,189,556,354,814,540,610,246,488,83,2523,974,2262,490,640,165,459,372,865,560,641,254,480,129,2603,13,21,6,11,7,10,10,10,6800,0,0,0,0
ferdima01w,8,SAS,31,31,999,388,40,76,68,46,5,70,74,358,132,134,104,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,6,Y,915,2255,504,672,189,556,354,814,540,610,246,488,83,2523,974,2262,490,640,165,459,372,865,560,641,254,480,129,2603,13,21,6,11,7,10,10,10,6800,0,0,0,0
rileyru01w,8,SAS,34,34,875,249,36,129,52,18,49,54,110,252,115,18,16,9,3,2,10,10,225,44,12,20,5,5,13,15,27,52,20,4,4,0,0,0,C,0,WE,6,Y,915,2255,504,672,189,556,354,814,540,610,246,488,83,2523,974,2262,490,640,165,459,372,865,560,641,254,480,129,2603,13,21,6,11,7,10,10,10,6800,0,0,0,0
hammobe01w,8,SAS,22,20,674,323,6,60,81,29,3,65,46,252,107,75,72,108,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,WE,6,Y,915,2255,504,672,189,556,354,814,540,610,246,488,83,2523,974,2262,490,640,165,459,372,865,560,641,254,480,129,2603,13,21,6,11,7,10,10,10,6800,0,0,0,0
youngso01w,9,SAS,33,33,1106,553,72,121,51,49,12,61,100,448,214,167,125,5,0,0,5,5,172,101,20,25,8,4,2,8,12,73,37,32,27,0,0,0,F,0,WE,2,Y,923,2176,464,577,207,566,323,764,567,653,283,558,130,2517,904,2139,529,688,147,454,361,776,516,619,257,583,137,2484,20,14,9,8,11,6,13,9,6875,2,3,0,1
hammobe01w,9,SAS,28,27,934,527,8,69,140,23,5,114,51,402,179,102,95,183,74,0,5,5,175,104,5,9,25,6,1,16,13,92,38,10,8,45,20,1,G,0,WE,2,Y,923,2176,464,577,207,566,323,764,567,653,283,558,130,2517,904,2139,529,688,147,454,361,776,516,619,257,583,137,2484,20,14,9,8,11,6,13,9,6875,2,3,0,1
wautean01w,9,SAS,28,28,879,383,47,137,41,18,23,71,91,279,151,105,79,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,WE,2,Y,923,2176,464,577,207,566,323,764,567,653,283,558,130,2517,904,2139,529,688,147,454,361,776,516,619,257,583,137,2484,20,14,9,8,11,6,13,9,6875,2,3,0,1
johnsvi01w,9,SAS,30,29,852,243,51,93,104,34,8,36,46,214,95,39,32,49,21,0,5,5,165,47,9,20,23,6,1,9,11,49,18,6,3,19,8,0,G-F,0,WE,2,Y,923,2176,464,577,207,566,323,764,567,653,283,558,130,2517,904,2139,529,688,147,454,361,776,516,619,257,583,137,2484,20,14,9,8,11,6,13,9,6875,2,3,0,1
rileyru01w,9,SAS,30,29,773,176,32,116,37,27,59,69,114,194,72,29,27,27,5,1,5,5,132,30,6,19,11,3,13,8,19,31,14,0,0,4,2,0,C,0,WE,2,Y,923,2176,464,577,207,566,323,764,567,653,283,558,130,2517,904,2139,529,688,147,454,361,776,516,619,257,583,137,2484,20,14,9,8,11,6,13,9,6875,2,3,0,1
hammobe01w,10,SAS,33,33,1101,582,13,78,161,43,7,104,60,438,171,174,163,220,77,0,9,9,331,163,2,19,41,9,5,31,14,107,45,57,51,48,22,0,G,0,WE,1,Y,901,2080,561,694,183,539,246,847,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,500,666,278,528,109,2418,24,10,15,2,9,8,10,10,6850,4,5,1,0
youngso01w,10,SAS,33,33,1054,576,52,134,75,53,17,57,86,433,207,206,162,3,0,1,9,9,325,159,16,37,15,14,1,19,17,125,57,60,45,1,0,0,F,0,WE,1,Y,901,2080,561,694,183,539,246,847,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,500,666,278,528,109,2418,24,10,15,2,9,8,10,10,6850,4,5,1,0
